solver,agent_id,task_id,step,loc,row,col
solver6,1016,7009,8,980487,544,1287
solver6,1016,7009,9,980488,544,1288
solver6,1016,7009,10,980489,544,1289
solver6,1016,7009,11,980490,544,1290
solver6,1016,7009,12,980491,544,1291
solver6,1016,7009,13,980492,544,1292
solver6,1016,7009,14,980493,544,1293
solver6,1016,7009,15,980494,544,1294
solver6,1016,7009,16,980495,544,1295
solver6,1017,27831,0,1414327,785,1327
solver6,1017,27831,1,1412527,784,1327
solver6,1017,27831,2,1412526,784,1326
solver6,1017,27831,3,1412525,784,1325
solver6,1018,23473,0,3248669,1804,1469
solver6,1018,23473,1,3248670,1804,1470
solver6,1018,23473,2,3248671,1804,1471
solver6,1018,23473,3,3250471,1805,1471
solver6,1018,23473,4,3252271,1806,1471
solver6,1019,8056,0,2904367,1613,967
solver6,1019,8056,1,2902567,1612,967
solver6,1019,8056,2,2902568,1612,968
solver6,1019,8056,3,2902569,1612,969
solver6,1019,8056,4,2902570,1612,970
solver6,1019,8056,5,2902571,1612,971
solver6,1019,8056,6,2902572,1612,972
solver6,1019,8056,7,2902573,1612,973
solver6,1019,8056,8,2902574,1612,974
solver6,1019,8056,9,2902575,1612,975
solver6,1019,8056,10,2902576,1612,976
solver6,1019,8056,11,2902577,1612,977
solver6,1019,8056,12,2902578,1612,978
solver6,1020,16560,0,1942867,1079,667
solver6,1020,16560,1,1941067,1078,667
solver6,1020,16560,2,1941068,1078,668
solver6,1020,16560,3,1941069,1078,669
solver6,1021,13934,0,2540923,1411,1123
solver6,1021,13934,1,2540924,1411,1124
solver6,1021,13934,2,2540925,1411,1125
solver6,1021,13934,3,2540926,1411,1126
solver6,1021,13934,4,2540927,1411,1127
solver6,1021,13934,5,2540928,1411,1128
solver6,1021,13934,6,2540929,1411,1129
solver6,1021,13934,7,2540930,1411,1130
solver6,1022,3712,0,2988329,1660,329
solver6,1022,3712,1,2988328,1660,328
solver6,1022,3712,2,2988329,1660,329
solver6,1022,3712,3,2988330,1660,330
solver6,1022,3712,4,2988331,1660,331
solver6,1022,3712,5,2990131,1661,331
solver6,1022,3712,6,2991931,1662,331
solver6,1022,3712,7,2993731,1663,331
solver6,1022,3712,8,2995531,1664,331
solver6,1022,3712,9,2997331,1665,331
solver6,1022,3712,10,2999131,1666,331
solver6,1022,3712,11,2999130,1666,330
solver6,1022,3712,12,2999129,1666,329
solver6,1022,3712,13,2999128,1666,328
solver6,1022,3712,14,2999127,1666,327
solver6,1022,3712,15,2999126,1666,326
solver6,1022,3712,16,2999127,1666,327
solver6,1022,3712,17,2997327,1665,327
solver6,1022,3712,18,2995527,1664,327
solver6,1022,3712,19,2997327,1665,327
solver6,1023,6163,0,2327799,1293,399
solver6,1023,6163,1,2325999,1292,399
solver6,1023,6163,2,2327799,1293,399
solver6,1023,6163,3,2329599,1294,399
solver6,1023,6163,4,2329598,1294,398
solver6,1023,6163,5,2329599,1294,399
solver6,1023,6163,6,2329600,1294,400
solver6,1023,6163,7,2329601,1294,401
solver6,1023,6163,8,2329602,1294,402
solver6,1023,6163,9,2329603,1294,403
solver6,1023,6163,10,2327803,1293,403
solver6,1023,6163,11,2326003,1292,403
solver6,1023,6163,12,2327803,1293,403
solver6,896,21461,0,1657927,921,127
solver6,896,21461,1,1656127,920,127
solver6,896,21461,2,1654327,919,127
solver6,896,21461,3,1654326,919,126
solver6,897,7493,0,698871,388,471
solver6,897,7493,1,698870,388,470
solver6,897,7493,2,698869,388,469
solver6,897,7493,3,698868,388,468
solver6,897,7493,4,698867,388,467
solver6,897,7493,5,698866,388,466
solver6,897,7493,6,698865,388,465
solver6,897,7493,7,698864,388,464
solver6,897,7493,8,698863,388,463
solver6,897,7493,9,698862,388,462
solver6,898,24322,0,1856303,1031,503
solver6,898,24322,1,1854503,1030,503
solver6,898,24322,2,1852703,1029,503
solver6,898,24322,3,1850903,1028,503
solver6,898,24322,4,1849103,1027,503
solver6,898,24322,5,1847303,1026,503
solver6,898,24322,6,1845503,1025,503
solver6,898,24322,7,1843703,1024,503
solver6,898,24322,8,1841903,1023,503
solver6,898,24322,9,1840103,1022,503
solver6,898,24322,10,1838303,1021,503
solver6,898,24322,11,1838304,1021,504
solver6,898,24322,12,1838305,1021,505
solver6,898,24322,13,1838306,1021,506
solver6,898,24322,14,1838307,1021,507
solver6,899,9899,0,1713816,952,216
solver6,899,9899,1,1713815,952,215
solver6,899,9899,2,1715615,953,215
solver6,899,9899,3,1717415,954,215
solver6,899,9899,4,1719215,955,215
solver6,899,9899,5,1719214,955,214
solver6,899,9899,6,1719213,955,213
solver6,900,3445,0,1831987,1017,1387
solver6,900,3445,1,1830187,1016,1387
solver6,900,3445,2,1828387,1015,1387
solver6,900,3445,3,1828388,1015,1388
solver6,900,3445,4,1828389,1015,1389
solver6,900,3445,5,1828390,1015,1390
solver6,900,3445,6,1828391,1015,1391
solver6,900,3445,7,1826591,1014,1391
solver6,901,8731,0,1881926,1045,926
solver6,901,8731,1,1881925,1045,925
solver6,901,8731,2,1881924,1045,924
solver6,901,8731,3,1881923,1045,923
solver6,901,8731,4,1880123,1044,923
solver6,901,8731,5,1878323,1043,923
solver6,901,8731,6,1876523,1042,923
solver6,901,8731,7,1876522,1042,922
solver6,902,2186,0,1440083,800,83
solver6,902,2186,1,1438283,799,83
solver6,902,2186,2,1436483,798,83
solver6,902,2186,3,1434683,797,83
solver6,902,2186,4,1432883,796,83
solver6,902,2186,5,1431083,795,83
solver6,902,2186,6,1429283,794,83
solver6,902,2186,7,1427483,793,83
solver6,902,2186,8,1425683,792,83
solver6,902,2186,9,1423883,791,83
solver6,902,2186,10,1422083,790,83
solver6,902,2186,11,1420283,789,83
solver6,902,2186,12,1418483,788,83
solver6,902,2186,13,1416683,787,83
solver6,902,2186,14,1416682,787,82
solver6,903,10671,0,143838,79,1638
solver6,903,10671,1,143839,79,1639
solver6,904,7180,0,2098168,1165,1168
solver6,904,7180,1,2098169,1165,1169
solver6,904,7180,2,2098170,1165,1170
solver6,904,7180,3,2098171,1165,1171
solver6,904,7180,4,2098172,1165,1172
solver6,904,7180,5,2098173,1165,1173
solver6,904,7180,6,2098174,1165,1174
solver6,904,7180,7,2098175,1165,1175
solver6,905,9837,0,2287280,1270,1280
solver6,906,12033,0,3010361,1672,761
solver6,906,12033,1,3010362,1672,762
solver6,906,12033,2,3010363,1672,763
solver6,906,12033,3,3012163,1673,763
solver6,906,12033,4,3013963,1674,763
solver6,906,12033,5,3015763,1675,763
solver6,906,12033,6,3017563,1676,763
solver6,906,12033,7,3019363,1677,763
solver6,906,12033,8,3021163,1678,763
solver6,906,12033,9,3021162,1678,762
solver6,907,4399,0,976991,542,1391
solver6,907,4399,1,975191,541,1391
solver6,907,4399,2,975190,541,1390
solver6,907,4399,3,975189,541,1389
solver6,907,4399,4,975188,541,1388
solver6,907,4399,5,975187,541,1387
solver6,907,4399,6,975186,541,1386
solver6,907,4399,7,975185,541,1385
solver6,907,4399,8,975184,541,1384
solver6,908,22948,0,1076761,598,361
solver6,908,22948,1,1076762,598,362
solver6,908,22948,2,1076763,598,363
solver6,908,22948,3,1078563,599,363
solver6,908,22948,4,1080363,600,363
solver6,908,22948,5,1082163,601,363
solver6,908,22948,6,1082164,601,364
solver6,908,22948,7,1082165,601,365
solver6,909,4682,0,1304324,724,1124
solver6,910,13734,0,2022488,1123,1088
solver6,910,13734,1,2022489,1123,1089
solver6,910,13734,2,2022490,1123,1090
solver6,910,13734,3,2022491,1123,1091
solver6,910,13734,4,2020691,1122,1091
solver6,910,13734,5,2018891,1121,1091
solver6,910,13734,6,2017091,1120,1091
solver6,910,13734,7,2015291,1119,1091
solver6,910,13734,8,2013491,1118,1091
solver6,910,13734,9,2011691,1117,1091
solver6,910,13734,10,2011692,1117,1092
solver6,910,13734,11,2011693,1117,1093
solver6,910,13734,12,2011694,1117,1094
solver6,911,13368,0,11676,6,876
solver6,911,13368,1,13476,7,876
solver6,912,26068,0,1749627,972,27
solver6,912,26068,1,1751427,973,27
solver6,912,26068,2,1751426,973,26
solver6,912,26068,3,1751425,973,25
solver6,912,26068,4,1751424,973,24
solver6,912,26068,5,1751423,973,23
solver6,912,26068,6,1753223,974,23
solver6,912,26068,7,1755023,975,23
solver6,912,26068,8,1756823,976,23
solver6,912,26068,9,1756822,976,22
solver6,913,10115,0,3247748,1804,548
solver6,913,10115,1,3247747,1804,547
solver6,913,10115,2,3245947,1803,547
solver6,913,10115,3,3244147,1802,547
solver6,913,10115,4,3242347,1801,547
solver6,914,27647,0,3042708,1690,708
solver6,914,27647,1,3042707,1690,707
solver6,914,27647,2,3040907,1689,707
solver6,914,27647,3,3039107,1688,707
solver6,914,27647,4,3037307,1687,707
solver6,914,27647,5,3035507,1686,707
solver6,914,27647,6,3033707,1685,707
solver6,914,27647,7,3031907,1684,707
solver6,914,27647,8,3031908,1684,708
solver6,914,27647,9,3031909,1684,709
solver6,915,23563,0,133347,74,147
solver6,915,23563,1,131547,73,147
solver6,915,23563,2,131546,73,146
solver6,915,23563,3,131545,73,145
solver6,915,23563,4,131544,73,144
solver6,915,23563,5,131543,73,143
solver6,915,23563,6,129743,72,143
solver6,916,25694,0,1466684,814,1484
solver6,916,25694,1,1466685,814,1485
solver6,916,25694,2,1466686,814,1486
solver6,916,25694,3,1466687,814,1487
solver6,916,25694,4,1468487,815,1487
solver6,916,25694,5,1470287,816,1487
solver6,917,9629,0,2562031,1423,631
solver6,917,9629,1,2560231,1422,631
solver6,917,9629,2,2558431,1421,631
solver6,917,9629,3,2556631,1420,631
solver6,917,9629,4,2556632,1420,632
solver6,917,9629,5,2556633,1420,633
solver6,918,2137,0,1300459,722,859
solver6,918,2137,1,1298659,721,859
solver6,918,2137,2,1298658,721,858
solver6,918,2137,3,1298657,721,857
solver6,918,2137,4,1298656,721,856
solver6,918,2137,5,1298655,721,855
solver6,918,2137,6,1296855,720,855
solver6,918,2137,7,1295055,719,855
solver6,919,16326,0,2188804,1216,4
solver6,919,16326,1,2188805,1216,5
solver6,919,16326,2,2188806,1216,6
solver6,919,16326,3,2188807,1216,7
solver6,919,16326,4,2190607,1217,7
solver6,919,16326,5,2192407,1218,7
solver6,919,16326,6,2194207,1219,7
solver6,919,16326,7,2194208,1219,8
solver6,920,18143,0,1380297,766,1497
solver6,920,18143,1,1380296,766,1496
solver6,920,18143,2,1380295,766,1495
solver6,920,18143,3,1380294,766,1494
solver6,920,18143,4,1380293,766,1493
solver6,920,18143,5,1380292,766,1492
solver6,920,18143,6,1380291,766,1491
solver6,920,18143,7,1380290,766,1490
solver6,921,4042,0,1963122,1090,1122
solver6,921,4042,1,1963121,1090,1121
solver6,921,4042,2,1963120,1090,1120
solver6,921,4042,3,1963119,1090,1119
solver6,921,4042,4,1964919,1091,1119
solver6,921,4042,5,1966719,1092,1119
solver6,921,4042,6,1968519,1093,1119
solver6,921,4042,7,1968518,1093,1118
solver6,922,11078,0,1860943,1033,1543
solver6,922,11078,1,1862743,1034,1543
solver6,922,11078,2,1864543,1035,1543
solver6,922,11078,3,1866343,1036,1543
solver6,922,11078,4,1868143,1037,1543
solver6,923,26712,0,1725852,958,1452
solver6,923,26712,1,1725853,958,1453
solver6,923,26712,2,1725854,958,1454
solver6,923,26712,3,1725855,958,1455
solver6,923,26712,4,1724055,957,1455
solver6,923,26712,5,1722255,956,1455
solver6,923,26712,6,1720455,955,1455
solver6,923,26712,7,1718655,954,1455
solver6,923,26712,8,1716855,953,1455
solver6,923,26712,9,1715055,952,1455
solver6,923,26712,10,1713255,951,1455
solver6,923,26712,11,1711455,950,1455
solver6,923,26712,12,1709655,949,1455
solver6,923,26712,13,1709656,949,1456
solver6,923,26712,14,1709657,949,1457
solver6,923,26712,15,1709658,949,1458
solver6,923,26712,16,1709659,949,1459
solver6,924,12775,0,2777744,1543,344
solver6,924,12775,1,2777745,1543,345
solver6,924,12775,2,2777746,1543,346
solver6,924,12775,3,2777747,1543,347
solver6,924,12775,4,2777748,1543,348
solver6,924,12775,5,2777749,1543,349
solver6,924,12775,6,2777750,1543,350
solver6,924,12775,7,2777751,1543,351
solver6,924,12775,8,2777752,1543,352
solver6,924,12775,9,2777753,1543,353
solver6,924,12775,10,2777754,1543,354
solver6,924,12775,11,2777755,1543,355
solver6,924,12775,12,2777756,1543,356
solver6,924,12775,13,2777757,1543,357
solver6,924,12775,14,2777758,1543,358
solver6,924,12775,15,2777759,1543,359
solver6,924,12775,16,2775959,1542,359
solver6,924,12775,17,2774159,1541,359
solver6,925,713,0,1277255,709,1055
solver6,926,23606,0,789411,438,1011
solver6,926,23606,1,791211,439,1011
solver6,926,23606,2,791212,439,1012
solver6,926,23606,3,791213,439,1013
solver6,926,23606,4,791214,439,1014
solver6,926,23606,5,791215,439,1015
solver6,926,23606,6,791216,439,1016
solver6,926,23606,7,791217,439,1017
solver6,926,23606,8,791218,439,1018
solver6,926,23606,9,791219,439,1019
solver6,926,23606,10,791220,439,1020
solver6,926,23606,11,791221,439,1021
solver6,926,23606,12,791222,439,1022
solver6,926,23606,13,791223,439,1023
solver6,926,23606,14,793023,440,1023
solver6,926,23606,15,794823,441,1023
solver6,927,19570,0,1077170,598,770
solver6,927,19570,1,1077171,598,771
solver6,927,19570,2,1075371,597,771
solver6,927,19570,3,1073571,596,771
solver6,928,22038,0,2423523,1346,723
solver6,928,22038,1,2421723,1345,723
solver6,928,22038,2,2419923,1344,723
solver6,929,2693,0,396105,220,105
solver6,929,2693,1,396106,220,106
solver6,929,2693,2,396107,220,107
solver6,929,2693,3,396108,220,108
solver6,929,2693,4,396109,220,109
solver6,929,2693,5,396110,220,110
solver6,929,2693,6,396111,220,111
solver6,929,2693,7,394311,219,111
solver6,930,9725,0,532027,295,1027
solver6,930,9725,1,532026,295,1026
solver6,930,9725,2,532025,295,1025
solver6,930,9725,3,532024,295,1024
solver6,930,9725,4,532023,295,1023
solver6,930,9725,5,533823,296,1023
solver6,930,9725,6,535623,297,1023
solver6,930,9725,7,537423,298,1023
solver6,930,9725,8,539223,299,1023
solver6,930,9725,9,541023,300,1023
solver6,930,9725,10,542823,301,1023
solver6,930,9725,11,544623,302,1023
solver6,930,9725,12,546423,303,1023
solver6,930,9725,13,548223,304,1023
solver6,930,9725,14,550023,305,1023
solver6,930,9725,15,551823,306,1023
solver6,930,9725,16,553623,307,1023
solver6,930,9725,17,553622,307,1022
solver6,930,9725,18,553621,307,1021
solver6,931,1441,0,2223203,1235,203
solver6,931,1441,1,2221403,1234,203
solver6,931,1441,2,2221404,1234,204
solver6,931,1441,3,2221405,1234,205
solver6,931,1441,4,2221406,1234,206
solver6,931,1441,5,2221407,1234,207
solver6,932,3520,0,1352205,751,405
solver6,932,3520,1,1352206,751,406
solver6,932,3520,2,1352207,751,407
solver6,932,3520,3,1354007,752,407
solver6,932,3520,4,1355807,753,407
solver6,932,3520,5,1357607,754,407
solver6,933,27441,0,921259,511,1459
solver6,933,27441,1,921258,511,1458
solver6,933,27441,2,921257,511,1457
solver6,933,27441,3,921256,511,1456
solver6,933,27441,4,921255,511,1455
solver6,933,27441,5,921254,511,1454
solver6,933,27441,6,921253,511,1453
solver6,933,27441,7,921252,511,1452
solver6,933,27441,8,921251,511,1451
solver6,933,27441,9,919451,510,1451
solver6,933,27441,10,917651,509,1451
solver6,934,20716,0,2648462,1471,662
solver6,934,20716,1,2648463,1471,663
solver6,934,20716,2,2646663,1470,663
solver6,934,20716,3,2644863,1469,663
solver6,934,20716,4,2643063,1468,663
solver6,934,20716,5,2641263,1467,663
solver6,934,20716,6,2639463,1466,663
solver6,934,20716,7,2637663,1465,663
solver6,934,20716,8,2637664,1465,664
solver6,934,20716,9,2637665,1465,665
solver6,935,20966,0,2140779,1189,579
solver6,935,20966,1,2142579,1190,579
solver6,935,20966,2,2144379,1191,579
solver6,935,20966,3,2146179,1192,579
solver6,935,20966,4,2146178,1192,578
solver6,935,20966,5,2146177,1192,577
solver6,936,25529,0,1995168,1108,768
solver6,936,25529,1,1995167,1108,767
solver6,936,25529,2,1996967,1109,767
solver6,936,25529,3,1998767,1110,767
solver6,936,25529,4,2000567,1111,767
solver6,936,25529,5,2002367,1112,767
solver6,936,25529,6,2004167,1113,767
solver6,936,25529,7,2005967,1114,767
solver6,936,25529,8,2005968,1114,768
solver6,936,25529,9,2005969,1114,769
solver6,936,25529,10,2005970,1114,770
solver6,937,23029,0,995414,553,14
solver6,937,23029,1,995415,553,15
solver6,937,23029,2,995416,553,16
solver6,937,23029,3,995417,553,17
solver6,937,23029,4,995418,553,18
solver6,937,23029,5,995419,553,19
solver6,937,23029,6,997219,554,19
solver6,937,23029,7,999019,555,19
solver6,937,23029,8,1000819,556,19
solver6,937,23029,9,1002619,557,19
solver6,937,23029,10,1004419,558,19
solver6,937,23029,11,1006219,559,19
solver6,937,23029,12,1008019,560,19
solver6,937,23029,13,1009819,561,19
solver6,937,23029,14,1011619,562,19
solver6,938,22743,0,833727,463,327
solver6,938,22743,1,831927,462,327
solver6,938,22743,2,830127,461,327
solver6,938,22743,3,828327,460,327
solver6,939,12697,0,2551966,1417,1366
solver6,939,12697,1,2551965,1417,1365
solver6,939,12697,2,2551964,1417,1364
solver6,940,15556,0,1600901,889,701
solver6,940,15556,1,1600902,889,702
solver6,940,15556,2,1600903,889,703
solver6,940,15556,3,1599103,888,703
solver6,940,15556,4,1597303,887,703
solver6,940,15556,5,1595503,886,703
solver6,940,15556,6,1593703,885,703
solver6,940,15556,7,1591903,884,703
solver6,940,15556,8,1590103,883,703
solver6,940,15556,9,1590102,883,702
solver6,941,8660,0,2236279,1242,679
solver6,941,8660,1,2238079,1243,679
solver6,941,8660,2,2238078,1243,678
solver6,941,8660,3,2238077,1243,677
solver6,941,8660,4,2238076,1243,676
solver6,941,8660,5,2238075,1243,675
solver6,941,8660,6,2238074,1243,674
solver6,942,18009,0,656910,364,1710
solver6,942,18009,1,656911,364,1711
solver6,942,18009,2,656912,364,1712
solver6,942,18009,3,656913,364,1713
solver6,942,18009,4,656914,364,1714
solver6,942,18009,5,656915,364,1715
solver6,942,18009,6,658715,365,1715
solver6,943,11408,0,2790455,1550,455
solver6,943,11408,1,2788655,1549,455
solver6,943,11408,2,2788654,1549,454
solver6,943,11408,3,2788653,1549,453
solver6,943,11408,4,2788652,1549,452
solver6,943,11408,5,2788651,1549,451
solver6,943,11408,6,2788650,1549,450
solver6,944,29663,0,2129447,1183,47
solver6,944,29663,1,2129448,1183,48
solver6,944,29663,2,2129449,1183,49
solver6,944,29663,3,2129450,1183,50
solver6,944,29663,4,2129451,1183,51
solver6,944,29663,5,2129452,1183,52
solver6,944,29663,6,2129453,1183,53
solver6,944,29663,7,2129454,1183,54
solver6,944,29663,8,2129455,1183,55
solver6,944,29663,9,2129456,1183,56
solver6,944,29663,10,2129457,1183,57
solver6,944,29663,11,2129458,1183,58
solver6,944,29663,12,2129459,1183,59
solver6,944,29663,13,2129460,1183,60
solver6,944,29663,14,2129461,1183,61
solver6,944,29663,15,2129462,1183,62
solver6,944,29663,16,2129463,1183,63
solver6,944,29663,17,2127663,1182,63
solver6,945,7192,0,2798539,1554,1339
solver6,945,7192,1,2796739,1553,1339
solver6,945,7192,2,2794939,1552,1339
solver6,945,7192,3,2794938,1552,1338
solver6,945,7192,4,2794937,1552,1337
solver6,945,7192,5,2794936,1552,1336
solver6,945,7192,6,2794935,1552,1335
solver6,946,13847,0,1682640,934,1440
solver6,946,13847,1,1682641,934,1441
solver6,946,13847,2,1682642,934,1442
solver6,946,13847,3,1682643,934,1443
solver6,946,13847,4,1682644,934,1444
solver6,946,13847,5,1682645,934,1445
solver6,946,13847,6,1682646,934,1446
solver6,946,13847,7,1682647,934,1447
solver6,947,9640,0,2578664,1432,1064
solver6,947,9640,1,2578663,1432,1063
solver6,947,9640,2,2580463,1433,1063
solver6,947,9640,3,2582263,1434,1063
solver6,947,9640,4,2584063,1435,1063
solver6,947,9640,5,2585863,1436,1063
solver6,947,9640,6,2587663,1437,1063
solver6,947,9640,7,2589463,1438,1063
solver6,947,9640,8,2589464,1438,1064
solver6,948,8787,0,3000787,1667,187
solver6,948,8787,1,2998987,1666,187
solver6,948,8787,2,2997187,1665,187
solver6,949,14017,0,250698,139,498
solver6,949,14017,1,250697,139,497
solver6,949,14017,2,250696,139,496
solver6,950,17494,0,1687192,937,592
solver6,950,17494,1,1687191,937,591
solver6,950,17494,2,1685391,936,591
solver6,950,17494,3,1683591,935,591
solver6,950,17494,4,1681791,934,591
solver6,950,17494,5,1679991,933,591
solver6,950,17494,6,1678191,932,591
solver6,950,17494,7,1676391,931,591
solver6,950,17494,8,1674591,930,591
solver6,950,17494,9,1672791,929,591
solver6,950,17494,10,1670991,928,591
solver6,950,17494,11,1670992,928,592
solver6,950,17494,12,1670993,928,593
solver6,950,17494,13,1670994,928,594
solver6,951,13907,0,2298659,1277,59
solver6,951,13907,1,2300459,1278,59
solver6,951,13907,2,2302259,1279,59
solver6,951,13907,3,2302258,1279,58
solver6,951,13907,4,2302257,1279,57
solver6,951,13907,5,2302256,1279,56
solver6,951,13907,6,2302255,1279,55
solver6,951,13907,7,2304055,1280,55
solver6,951,13907,8,2305855,1281,55
solver6,951,13907,9,2307655,1282,55
solver6,951,13907,10,2309455,1283,55
solver6,951,13907,11,2311255,1284,55
solver6,951,13907,12,2313055,1285,55
solver6,951,13907,13,2313054,1285,54
solver6,951,13907,14,2313053,1285,53
solver6,952,18402,0,105578,58,1178
solver6,952,18402,1,105577,58,1177
solver6,952,18402,2,105576,58,1176
solver6,952,18402,3,105575,58,1175
solver6,952,18402,4,107375,59,1175
solver6,952,18402,5,109175,60,1175
solver6,952,18402,6,110975,61,1175
solver6,952,18402,7,112775,62,1175
solver6,952,18402,8,114575,63,1175
solver6,952,18402,9,116375,64,1175
solver6,952,18402,10,116374,64,1174
solver6,953,16681,0,3051123,1695,123
solver6,953,16681,1,3049323,1694,123
solver6,953,16681,2,3047523,1693,123
solver6,953,16681,3,3047522,1693,122
solver6,953,16681,4,3047521,1693,121
solver6,953,16681,5,3047520,1693,120
solver6,953,16681,6,3047519,1693,119
solver6,953,16681,7,3049319,1694,119
solver6,954,2592,0,429265,238,865
solver6,954,2592,1,429266,238,866
solver6,954,2592,2,429267,238,867
solver6,954,2592,3,431067,239,867
solver6,954,2592,4,432867,240,867
solver6,954,2592,5,434667,241,867
solver6,955,17919,0,3209670,1783,270
solver6,955,17919,1,3209671,1783,271
solver6,955,17919,2,3207871,1782,271
solver6,955,17919,3,3206071,1781,271
solver6,955,17919,4,3204271,1780,271
solver6,955,17919,5,3202471,1779,271
solver6,955,17919,6,3200671,1778,271
solver6,955,17919,7,3198871,1777,271
solver6,956,21733,0,1022432,568,32
solver6,956,21733,1,1022433,568,33
solver6,956,21733,2,1022434,568,34
solver6,956,21733,3,1022435,568,35
solver6,956,21733,4,1024235,569,35
solver6,956,21733,5,1026035,570,35
solver6,956,21733,6,1027835,571,35
solver6,956,21733,7,1029635,572,35
solver6,956,21733,8,1031435,573,35
solver6,956,21733,9,1033235,574,35
solver6,956,21733,10,1033236,574,36
solver6,957,17133,0,304534,169,334
solver6,957,17133,1,304535,169,335
solver6,957,17133,2,302735,168,335
solver6,957,17133,3,300935,167,335
solver6,957,17133,4,299135,166,335
solver6,957,17133,5,297335,165,335
solver6,958,13576,0,2746762,1525,1762
solver6,958,13576,1,2746761,1525,1761
solver6,958,13576,2,2746760,1525,1760
solver6,958,13576,3,2746759,1525,1759
solver6,958,13576,4,2748559,1526,1759
solver6,958,13576,5,2750359,1527,1759
solver6,958,13576,6,2752159,1528,1759
solver6,958,13576,7,2753959,1529,1759
solver6,958,13576,8,2755759,1530,1759
solver6,958,13576,9,2757559,1531,1759
solver6,959,6427,0,1933819,1074,619
solver6,959,6427,1,1935619,1075,619
solver6,959,6427,2,1937419,1076,619
solver6,959,6427,3,1939219,1077,619
solver6,959,6427,4,1941019,1078,619
solver6,959,6427,5,1942819,1079,619
solver6,959,6427,6,1944619,1080,619
solver6,959,6427,7,1946419,1081,619
solver6,959,6427,8,1948219,1082,619
solver6,959,6427,9,1950019,1083,619
solver6,959,6427,10,1951819,1084,619
solver6,959,6427,11,1953619,1085,619
solver6,959,6427,12,1955419,1086,619
solver6,832,11517,0,2662919,1479,719
solver6,832,11517,1,2661119,1478,719
solver6,832,11517,2,2659319,1477,719
solver6,832,11517,3,2657519,1476,719
solver6,832,11517,4,2655719,1475,719
solver6,832,11517,5,2653919,1474,719
solver6,832,11517,6,2653918,1474,718
solver6,832,11517,7,2653917,1474,717
solver6,832,11517,8,2653916,1474,716
solver6,832,11517,9,2653915,1474,715
solver6,832,11517,10,2653914,1474,714
solver6,832,11517,11,2653913,1474,713
solver6,832,11517,12,2653912,1474,712
solver6,832,11517,13,2653911,1474,711
solver6,832,11517,14,2653910,1474,710
solver6,833,24506,0,2978084,1654,884
solver6,833,24506,1,2978083,1654,883
solver6,833,24506,2,2976283,1653,883
solver6,833,24506,3,2974483,1652,883
solver6,833,24506,4,2972683,1651,883
solver6,833,24506,5,2972682,1651,882
solver6,834,4951,0,2174335,1207,1735
solver6,834,4951,1,2172535,1206,1735
solver6,834,4951,2,2170735,1205,1735
solver6,834,4951,3,2168935,1204,1735
solver6,834,4951,4,2168936,1204,1736
solver6,834,4951,5,2168937,1204,1737
solver6,835,17949,0,45476,25,476
solver6,835,17949,1,45477,25,477
solver6,835,17949,2,45478,25,478
solver6,835,17949,3,45479,25,479
solver6,835,17949,4,43679,24,479
solver6,835,17949,5,41879,23,479
solver6,835,17949,6,40079,22,479
solver6,835,17949,7,40080,22,480
solver6,835,17949,8,40081,22,481
solver6,836,27359,0,1849732,1027,1132
solver6,836,27359,1,1849731,1027,1131
solver6,836,27359,2,1847931,1026,1131
solver6,837,28680,0,74819,41,1019
solver6,837,28680,1,73019,40,1019
solver6,837,28680,2,71219,39,1019
solver6,837,28680,3,69419,38,1019
solver6,837,28680,4,67619,37,1019
solver6,837,28680,5,65819,36,1019
solver6,837,28680,6,64019,35,1019
solver6,837,28680,7,62219,34,1019
solver6,837,28680,8,60419,33,1019
solver6,837,28680,9,58619,32,1019
solver6,837,28680,10,56819,31,1019
solver6,837,28680,11,56818,31,1018
solver6,837,28680,12,56817,31,1017
solver6,837,28680,13,56816,31,1016
solver6,838,21210,0,1547697,859,1497
solver6,838,21210,1,1547698,859,1498
solver6,838,21210,2,1547699,859,1499
solver6,838,21210,3,1545899,858,1499
solver6,839,26041,0,1065705,592,105
solver6,839,26041,1,1065704,592,104
solver6,839,26041,2,1065703,592,103
solver6,839,26041,3,1065702,592,102
solver6,839,26041,4,1065701,592,101
solver6,839,26041,5,1065700,592,100
solver6,839,26041,6,1065699,592,99
solver6,839,26041,7,1065698,592,98
solver6,839,26041,8,1065697,592,97
solver6,839,26041,9,1065696,592,96
solver6,840,25524,0,1250953,694,1753
solver6,840,25524,1,1250952,694,1752
solver6,840,25524,2,1250951,694,1751
solver6,840,25524,3,1252751,695,1751
solver6,840,25524,4,1254551,696,1751
solver6,841,18743,0,1579966,877,1366
solver6,841,18743,1,1579967,877,1367
solver6,841,18743,2,1581767,878,1367
solver6,841,18743,3,1583567,879,1367
solver6,841,18743,4,1585367,880,1367
solver6,841,18743,5,1587167,881,1367
solver6,841,18743,6,1588967,882,1367
solver6,841,18743,7,1590767,883,1367
solver6,842,27160,0,3413251,1896,451
solver6,842,27160,1,3413250,1896,450
solver6,842,27160,2,3413249,1896,449
solver6,842,27160,3,3413248,1896,448
solver6,842,27160,4,3413247,1896,447
solver6,842,27160,5,3413246,1896,446
solver6,842,27160,6,3413245,1896,445
solver6,842,27160,7,3413244,1896,444
solver6,842,27160,8,3413243,1896,443
solver6,842,27160,9,3415043,1897,443
